block_position,model_coefficient,selected_die_contribution,pass_mean,new_failure_mean,class_mean_difference,absolute_selected_die_contribution
1079,0.0068015573,-0.0074337544,100.29508,100.16238,-0.13270569,0.0074337544
1080,0.0054305,0.0017668873,99.91472,99.831116,-0.083602905,0.0017668873
1081,0.008155381,0.006042025,100.15696,100.302376,0.14541626,0.006042025
1082,0.007280498,-0.00024969992,99.74863,100.05104,0.30241394,0.00024969992
1083,0.0113911005,0.012274644,100.29716,100.483696,0.1865387,0.012274644
1084,0.011124651,0.0043649594,99.871124,100.36639,0.49526215,0.0043649594
1085,0.014133733,0.01776242,100.13316,100.21532,0.08215332,0.01776242
1086,0.0149365505,-0.022330498,100.18641,99.881805,-0.30460358,0.022330498
1087,0.016447043,-0.0018394657,100.099945,100.504814,0.40486908,0.0018394657
1088,0.01707547,-0.00074092153,100.156654,100.57062,0.41396332,0.00074092153
1089,0.015731536,0.022037452,99.97811,100.26364,0.2855301,0.022037452
1090,0.017449614,0.018391049,99.99644,100.03817,0.041732788,0.018391049
1091,0.014021585,0.012068151,100.10313,100.61503,0.51190186,0.012068151
1092,0.013002798,-0.0036465798,99.504814,100.35001,0.8451996,0.0036465798
1093,0.007831796,-0.004247619,99.912415,100.718216,0.8058014,0.004247619
1094,0.0031414444,-0.0016000739,99.14411,99.911446,0.767334,0.0016000739
1095,-0.00044166634,0.000856267,99.12671,99.93734,0.8106308,0.000856267
1096,-0.0035148505,-0.00038301776,99.98218,100.26797,0.2857895,0.00038301776
1097,-0.004260552,0.0009033877,100.010124,100.227646,0.21752167,0.0009033877
1098,-0.0068997988,-0.00021654672,99.447044,100.5606,1.1135559,0.00021654672
1099,-0.0050907903,0.0026151312,100.23013,99.80412,-0.42601013,0.0026151312
1100,-0.007411219,0.008332975,99.99675,99.82716,-0.16958618,0.008332975
1101,-0.0042668562,-0.00041048724,100.0953,100.102516,0.007217407,0.00041048724
1102,-0.00037423347,0.0005201015,99.747574,100.59705,0.8494797,0.0005201015
1103,0.0021249955,-0.0052538402,99.50507,100.64245,1.1373749,0.0052538402
1104,0.004260582,-0.0010997364,99.22383,100.243805,1.0199738,0.0010997364
1105,0.0029097227,-0.0024593032,99.92752,100.36246,0.43493652,0.0024593032
1106,0.0064710905,-0.002068366,99.8111,100.41308,0.6019821,0.002068366
1107,0.006552066,-0.0015524868,100.33773,99.730255,-0.6074753,0.0015524868
1108,0.00805886,0.0047415593,100.20886,99.85241,-0.35645294,0.0047415593
1109,0.009180781,0.0068187877,99.72277,99.80428,0.08151245,0.0068187877
1110,0.009094923,0.007112174,100.26957,99.92685,-0.34272003,0.007112174
1111,0.009198056,-0.003008157,99.9735,99.37177,-0.60173035,0.003008157
1112,0.010564026,-0.0029200297,99.79373,99.620255,-0.17347717,0.0029200297
1113,0.011218934,-0.004730872,100.60927,100.3292,-0.28006744,0.004730872
1114,0.00932634,0.009838228,99.52533,100.09213,0.566803,0.009838228
1115,0.008853142,0.008450871,99.97185,100.22413,0.2522812,0.008450871
1116,0.007528617,0.00013348392,100.228264,100.337555,0.10929108,0.00013348392
1117,0.005476676,0.008925706,100.01696,99.98327,-0.033691406,0.008925706
1118,0.00041717663,0.00032269678,100.07176,100.52944,0.45767975,0.00032269678
1119,-0.0017854824,0.00062156084,100.068,100.055756,-0.012245178,0.00062156084
1120,-0.0064522517,0.004898364,100.27241,100.48252,0.21011353,0.004898364
1121,-0.005215859,-0.0032055676,100.19825,99.7695,-0.42874908,0.0032055676
1122,-0.010197309,-0.008859859,99.787186,100.3499,0.5627136,0.008859859
1123,-0.010143529,0.0029525538,99.898155,99.592186,-0.30596924,0.0029525538
1124,-0.009590934,-0.018206535,100.62856,100.27711,-0.3514557,0.018206535
1125,-0.0065401634,-0.0043528313,100.61718,100.567474,-0.049705505,0.0043528313
1126,-0.0005496999,-5.844349e-05,100.489426,100.45593,-0.033493042,5.844349e-05
1127,0.0045544133,0.0013127149,99.93414,100.19186,0.25771332,0.0013127149
1128,0.009130999,9.734559e-05,99.63807,100.247025,0.6089554,9.734559e-05
1129,0.01344749,0.0018583785,99.9133,100.47947,0.56616974,0.0018583785
1130,0.014382475,-0.018061042,99.64618,100.67875,1.0325699,0.018061042
1131,0.015505835,-0.018234199,100.20814,100.00085,-0.20729065,0.018234199
1132,0.014921158,-0.012876305,99.95975,100.22465,0.2649002,0.012876305
1133,0.017307658,0.0048822337,100.02735,99.63235,-0.39500427,0.0048822337
1134,0.019232778,-0.022211028,99.68893,100.03688,0.3479538,0.022211028
1135,0.020606838,0.034346,99.93611,99.69932,-0.23679352,0.034346
1136,0.021638494,0.01133386,100.1392,100.142876,0.0036773682,0.01133386
1137,0.019679228,0.005848502,100.02663,100.35479,0.32816315,0.005848502
1138,0.016056886,-0.009901499,100.090614,100.387,0.29638672,0.009901499
1139,0.010628224,-0.0040060785,99.66583,100.55314,0.8873062,0.0040060785
1140,0.0069071804,-0.0017419731,99.72456,100.37343,0.64886475,0.0017419731
1141,0.004327977,-0.0016320456,99.50217,100.42397,0.92180634,0.0016320456
1142,0.0017113829,-0.0020564855,99.75441,100.96693,1.2125168,0.0020564855
1143,0.0006389091,-0.00020081707,100.206955,100.4803,0.27334595,0.00020081707
1144,0.0028901957,0.0037343625,99.9197,100.46233,0.54263306,0.0037343625
1145,0.002930099,0.0023604413,100.31985,100.79421,0.47436523,0.0023604413
1146,0.0035362574,0.0061114547,99.958595,100.11981,0.16121674,0.0061114547
1147,0.003074041,-0.00033968812,99.75568,100.7958,1.040123,0.00033968812
1148,0.00599082,0.00082118233,99.6632,100.63647,0.9732666,0.00082118233
1149,0.0063912147,-0.0002691313,99.8336,100.147,0.31340027,0.0002691313
1150,0.0056838444,0.0030602424,100.21182,100.5632,0.3513794,0.0030602424
1151,0.0052417023,-0.0038325067,100.16642,100.6835,0.5170822,0.0038325067
1152,0.0013744092,-0.00021801589,100.12849,100.81575,0.6872635,0.00021801589
1153,0.0016856691,1.5070759e-05,100.398346,100.122894,-0.27545166,1.5070759e-05
1154,0.00088772434,0.0002655664,100.02683,100.12782,0.100990295,0.0002655664
1155,-0.0038698248,-0.0019280285,100.27008,100.461754,0.19167328,0.0019280285
1156,-0.0013015459,-0.0014935882,100.040565,100.21472,0.17415619,0.0014935882
1157,-0.0031913607,-0.0039083646,99.71782,100.37058,0.65276337,0.0039083646
1158,-0.0028303897,-0.00236842,100.00739,99.89023,-0.11716461,0.00236842
1159,-0.00060495123,-0.00010231455,99.951935,100.039764,0.08782959,0.00010231455
1160,-0.0012883646,-0.0007671327,99.93905,99.65409,-0.2849579,0.0007671327
1161,0.0006787272,0.000999305,99.593155,100.37166,0.7785034,0.000999305
1162,0.00040520867,5.7444613e-05,99.77218,100.217865,0.44568634,5.7444613e-05
1163,0.0034990248,-0.008781367,99.7955,100.44497,0.64946747,0.008781367
1164,0.0036182124,-0.0015700208,100.01373,100.17662,0.16288757,0.0015700208
1165,0.0033732234,-0.007437856,99.85185,99.9316,0.07975006,0.007437856
1166,0.003920634,0.0063431715,100.08171,100.149,0.06729126,0.0063431715
1167,0.0018204508,-8.33562e-05,100.00984,100.09962,0.089775085,8.33562e-05
1168,0.0013433857,2.78758e-05,99.90061,99.894554,-0.0060577393,2.78758e-05
1169,0.0034844591,0.00017830623,99.86956,100.357475,0.48791504,0.00017830623
1170,0.0030897474,0.000346708,100.00357,99.915115,-0.0884552,0.000346708
1171,0.00108734,-0.00044748138,99.9444,99.73276,-0.2116394,0.00044748138
1172,0.0022344172,-0.0014455111,99.88962,99.86724,-0.022377014,0.0014455111
1173,0.00010632002,3.7920912e-05,99.76532,100.243195,0.47787476,3.7920912e-05
1174,0.0010689625,-0.00063315727,99.55324,99.9426,0.38935852,0.00063315727
1175,0.0011080934,0.0004307828,100.20386,100.29412,0.09026337,0.0004307828
1176,0.0016450293,-0.001141029,100.095,100.1876,0.09259796,0.001141029
1177,0.0038772323,-0.0036393611,100.14405,100.17594,0.03189087,0.0036393611
1178,0.00620849,-0.006576251,100.10033,100.04118,-0.059143066,0.006576251
1179,0.011337618,-0.016094131,100.29347,100.01037,-0.28310394,0.016094131
1180,0.012881258,-0.005007798,100.047066,100.78065,0.73358154,0.005007798
1181,0.017229658,0.009681881,99.94291,99.92856,-0.014350891,0.009681881
1182,0.018653475,0.012527449,100.07336,100.59944,0.5260849,0.012527449
1183,0.017939867,-0.0025731097,99.718864,100.62005,0.9011841,0.0025731097
1184,0.015601799,-0.00998146,100.12366,100.799515,0.67585754,0.00998146
1185,0.010377062,-0.0034449904,99.88205,100.89849,1.0164413,0.0034449904
1186,0.007265719,-0.004365834,100.05298,100.419754,0.3667755,0.004365834
1187,0.0021820595,-0.00037600446,99.824585,100.68795,0.8633652,0.00037600446
1188,0.0011768809,-0.00070300937,99.55028,100.26241,0.7121353,0.00070300937
1189,-0.00016452622,6.17578e-05,99.91521,100.37444,0.45923615,6.17578e-05
1190,0.00044407096,-4.7753274e-06,100.12896,100.32527,0.19631195,4.7753274e-06
1191,-3.3497403e-05,5.300044e-05,100.169655,99.79964,-0.370018,5.300044e-05
1192,0.00018069189,-0.00028657648,100.18169,99.9731,-0.20858765,0.00028657648
1193,0.0033740792,-0.0011181665,100.23782,100.48864,0.25081635,0.0011181665
1194,0.002717632,0.003786486,100.066574,100.026764,-0.03981018,0.003786486
1195,0.004447436,-0.00987034,99.874344,101.10831,1.233963,0.00987034
1196,0.003951184,-0.0011892691,100.24869,100.11679,-0.13189697,0.0011892691
1197,0.005119691,-0.0140372915,99.8527,100.25084,0.39813995,0.0140372915
1198,0.0038281535,-0.00038077706,99.62708,100.00624,0.37915802,0.00038077706
1199,0.008212532,-0.012853155,100.30752,100.103134,-0.20438385,0.012853155
1200,0.008955182,0.010080634,100.327065,99.991,-0.3360672,0.010080634
1201,0.011715614,0.022082997,99.97947,100.25154,0.27207184,0.022082997
1202,0.010396486,0.013698983,99.93841,100.442856,0.50444794,0.013698983
1203,0.012783384,0.0181676,99.94848,100.71129,0.76280975,0.0181676
1204,0.012970171,0.02959319,99.99293,100.50369,0.5107651,0.02959319
1205,0.013743151,0.017467184,99.53756,100.439766,0.9022064,0.017467184
1206,0.014030871,-0.015415923,99.914856,100.38159,0.46673584,0.015415923
1207,0.009863786,-0.014403188,98.90479,101.04094,2.1361465,0.014403188
1208,0.008567751,-0.008062305,99.87645,100.084854,0.20840454,0.008062305
1209,0.0042170305,-0.0058894446,99.39093,100.240486,0.84955597,0.0058894446
1210,-0.0017646521,0.0025649136,99.987175,100.348335,0.36116028,0.0025649136
1211,-0.0035433094,0.0034220465,99.73959,100.489685,0.75009155,0.0034220465
1212,-0.0044760588,0.0075723887,100.1687,100.07656,-0.0921402,0.0075723887
1213,-0.0056531476,-1.3629971e-05,99.771935,100.08033,0.3083954,1.3629971e-05
1214,-0.0015979887,-0.0012323519,100.0881,100.10622,0.018119812,0.0012323519
1215,0.0005836129,-0.00015525927,99.84406,100.42396,0.579895,0.00015525927
1216,0.0025977616,-0.0034742423,100.244385,100.1217,-0.12268829,0.0034742423
1217,0.0053887567,-0.007433699,100.24667,100.524445,0.277771,0.007433699
1218,0.0067354506,-0.000876947,99.985405,100.38649,0.4010849,0.000876947
1219,0.0107843615,-0.008408275,99.96975,99.99747,0.02771759,0.008408275
1220,0.011524769,0.007944231,100.09737,100.41963,0.32226562,0.007944231
1221,0.012002271,-0.0035183667,99.800514,99.98801,0.18749237,0.0035183667
1222,0.012959945,0.0025397448,100.27313,100.000824,-0.27230835,0.0025397448
1223,0.012690252,0.015334893,99.3332,100.793945,1.4607468,0.015334893
1224,0.013009323,0.010116789,99.97583,100.451096,0.4752655,0.010116789
1225,0.008183618,-5.410226e-05,99.615425,100.3531,0.7376785,5.410226e-05
1226,0.0075304755,-0.0058758096,100.12414,100.23382,0.109680176,0.0058758096
1227,0.0056681526,-0.0035864958,100.44249,100.02283,-0.41966248,0.0035864958
1228,0.003778651,0.00018004366,99.99354,100.107666,0.11412811,0.00018004366
1229,0.0036391965,-0.0049104257,100.44636,100.43691,-0.00944519,0.0049104257
1230,0.002936511,0.0027781792,99.961655,100.34775,0.38609314,0.0027781792
1231,0.0030076413,-4.842385e-05,100.27069,100.58759,0.31690216,4.842385e-05
1232,0.00440982,0.0022252665,100.05309,100.00578,-0.047309875,0.0022252665
1233,0.0032687017,-0.0014050647,99.86835,100.403305,0.5349579,0.0014050647
1234,0.003136231,0.0023474914,100.168144,100.431816,0.26367188,0.0023474914
1235,0.00033936853,-5.1944982e-05,99.84564,99.97666,0.13101959,5.1944982e-05
1236,0.0022541268,0.004284082,99.83181,99.93982,0.10800934,0.004284082
1237,0.0021811023,-0.0013609127,99.92202,100.03995,0.11792755,0.0013609127
1238,0.0023899416,-0.0014198003,99.80874,100.295265,0.4865265,0.0014198003
1239,0.005606461,0.00068296824,99.656334,100.29285,0.63651276,0.00068296824
1240,0.007993085,-0.008155841,100.05374,100.21101,0.15727234,0.008155841
1241,0.008029023,0.010895303,100.636406,99.95455,-0.68185425,0.010895303
1242,0.007257115,0.0162495,100.31174,100.348656,0.03691864,0.0162495
1243,0.006696458,0.0046927654,99.7291,100.27764,0.5485382,0.0046927654
1244,0.003585833,0.006382915,99.898865,99.947556,0.048690796,0.006382915
1245,0.00277914,0.002655713,99.88326,100.43542,0.55215454,0.002655713
1246,0.00020506498,0.00011186155,99.4424,100.03177,0.5893707,0.00011186155
1247,0.0027194219,0.00077220186,100.12243,100.313576,0.19114685,0.00077220186
1248,0.0027265425,0.001271862,99.83169,100.898384,1.0666962,0.001271862
1249,0.003550332,0.002780308,99.600174,100.43579,0.83561707,0.002780308
1250,0.0036225533,0.001019249,100.34939,100.03008,-0.31930542,0.001019249
1251,0.0030321782,0.0012142587,99.947395,99.98155,0.0341568,0.0012142587
1252,0.0031721632,-0.0042969408,99.6303,100.11807,0.48777008,0.0042969408
1253,0.0014828236,0.00061855034,99.778534,99.97064,0.19210815,0.00061855034
1254,0.004564273,0.0004589267,99.620285,100.296906,0.6766205,0.0004589267
1255,0.0026550032,-0.00016063306,99.88825,100.21259,0.32434082,0.00016063306
1256,0.0054569067,-0.0040320205,100.7408,100.19871,-0.54209137,0.0040320205
1257,0.005432771,0.009882459,100.07003,100.39555,0.32552338,0.009882459
1258,0.0062362845,-0.00062138465,100.16295,100.445435,0.28248596,0.00062138465
1259,0.0044616875,0.0033285539,100.48568,100.25568,-0.23000336,0.0033285539
1260,0.0029240642,-0.0049536023,99.71419,100.2028,0.4886093,0.0049536023
1261,0.0014776406,0.0002764299,100.38998,100.16156,-0.22841644,0.0002764299
1262,0.00022469737,0.00015983904,99.45036,100.422104,0.9717407,0.00015983904
1263,0.00026621524,0.00045615423,99.59296,100.30855,0.71559143,0.00045615423
1264,-0.0013443646,-0.00044804826,99.6348,100.07911,0.44430542,0.00044804826
1265,-0.00028258527,5.9263566e-05,99.7418,100.2626,0.52080536,5.9263566e-05
1266,-0.0019677877,-0.00045554675,100.48451,100.24633,-0.23818207,0.00045554675
1267,-0.0026787594,-0.003054956,99.87427,100.39516,0.5208893,0.003054956
1268,-0.001657985,0.00061278255,99.99552,99.56091,-0.43460846,0.00061278255
1269,-0.0014500102,0.0011915193,99.691154,99.97469,0.28353882,0.0011915193
1270,-0.00059609284,0.00033222407,100.01126,100.0731,0.061836243,0.00033222407
1271,-0.0001423491,-0.00012031569,100.60185,99.8191,-0.782753,0.00012031569
1272,-0.00017375292,3.691465e-05,99.74277,100.45712,0.71435547,3.691465e-05
1273,-0.0043311524,-0.0035528895,99.94017,99.893364,-0.046806335,0.0035528895
1274,-0.001631415,-0.0003682339,99.8401,100.58676,0.7466583,0.0003682339
1275,-0.0031417867,-0.0031365296,100.098946,100.26303,0.16408539,0.0031365296
1276,0.0008583546,0.00039802413,100.07299,100.41216,0.33917236,0.00039802413
1277,0.0015460601,-0.0015381908,100.098885,100.45154,0.3526535,0.0015381908
1278,0.0056846924,0.002336309,100.11413,100.35103,0.23690033,0.002336309
1279,0.008439749,-0.0024611508,100.13076,99.86637,-0.26438904,0.0024611508
1280,0.012438663,0.0009856718,99.77955,100.27309,0.4935379,0.0009856718
1281,0.013439669,0.015678102,100.287155,100.15405,-0.13310242,0.015678102
1282,0.015354535,0.011828662,100.09443,100.11522,0.0207901,0.011828662
1283,0.014626456,0.0006321763,100.18828,100.46515,0.27687073,0.0006321763
1284,0.012123618,0.031160956,100.22278,99.918526,-0.30425262,0.031160956
1285,0.00932053,0.014837246,100.38128,99.80202,-0.5792618,0.014837246
1286,0.008394954,0.006837767,100.15475,99.670876,-0.48387146,0.006837767
1287,0.0040131574,0.006383575,99.950935,99.93117,-0.019767761,0.006383575
1288,0.0043596956,0.0044817342,99.91004,100.01483,0.104789734,0.0044817342
1289,0.0019093701,0.00069005386,100.36827,100.270836,-0.097435,0.00069005386
1290,0.0018408835,-6.800897e-06,99.78458,100.25309,0.4685135,6.800897e-06
1291,0.0022447244,0.0004447,99.61721,100.1083,0.49108887,0.0004447
1292,0.0029954205,-0.003384603,99.819,100.0095,0.19049835,0.003384603
1293,0.0040849755,-0.0018515942,99.89359,100.35196,0.4583664,0.0018515942
1294,0.0029290402,0.004360103,100.13576,100.84838,0.7126236,0.004360103
1295,0.0050457213,-0.0021168417,100.0333,100.86354,0.83023834,0.0021168417
1296,0.003741534,0.0027447036,100.14689,100.446465,0.2995758,0.0027447036
1297,0.0061162924,0.00043888448,100.1688,100.452705,0.28390503,0.00043888448
1298,0.0043554786,0.00806184,100.11247,100.4525,0.34002686,0.00806184
1299,0.0068136253,0.010537371,99.837425,100.117,0.27957153,0.010537371
1300,0.0070048063,0.0030371065,100.012115,100.59522,0.583107,0.0030371065
1301,0.0047491393,0.00033083127,100.202576,100.32937,0.12679291,0.00033083127
1302,0.004574552,0.0040848195,100.04195,100.19683,0.15488434,0.0040848195
1303,0.0035346318,0.0036274984,100.37324,100.59126,0.21802521,0.0036274984
1304,0.0015564054,0.0018343466,100.40214,100.27839,-0.12374878,0.0018343466
1305,0.0013967045,0.002326032,100.387856,100.109695,-0.2781601,0.002326032
1306,-0.0018988822,-0.0022726895,99.81518,99.8909,0.07572174,0.0022726895
1307,0.00024110568,0.00018896662,99.96082,99.95956,-0.0012664795,0.00018896662
1308,-0.00048912806,-0.00012233919,99.63755,100.136795,0.4992447,0.00012233919
1309,0.0021489132,-0.0006633217,100.06074,100.04288,-0.017860413,0.0006633217
1310,0.0032211586,0.0031650523,99.934906,100.40962,0.4747162,0.0031650523
1311,0.003909109,0.0061126575,100.138176,100.24941,0.11123657,0.0061126575
1312,0.007184877,0.0031856913,99.6851,100.75355,1.0684509,0.0031856913
1313,0.0043624146,0.0021315946,99.672104,100.39298,0.7208786,0.0021315946
1314,0.004513865,-0.009327957,99.879814,100.388115,0.5083008,0.009327957
1315,0.0039169355,0.0027315568,100.13854,99.98866,-0.14987946,0.0027315568
1316,0.007288386,-0.006401406,100.29483,100.220055,-0.074775696,0.006401406
1317,0.008007457,0.0052876994,100.06989,100.04515,-0.024742126,0.0052876994
1318,0.011709969,0.012759277,100.31258,100.102356,-0.21022034,0.012759277
1319,0.012182528,0.02425637,100.091866,100.06547,-0.026397705,0.02425637
1320,0.014800241,0.008799712,99.75171,100.51702,0.7653122,0.008799712
1321,0.014754506,0.0020950204,100.38323,100.169556,-0.21367645,0.0020950204
1322,0.013657421,0.01614276,100.12146,100.641205,0.5197449,0.01614276
1323,0.011871098,0.0060257833,100.24351,100.508194,0.26468658,0.0060257833
1324,0.012040446,0.012057786,99.56632,100.248604,0.6822815,0.012057786
1325,0.008997623,0.01670947,100.14356,100.56854,0.42498016,0.01670947
1326,0.0060510156,0.0048772446,99.970314,99.93176,-0.03855133,0.0048772446
1327,0.003544804,0.0031253132,100.16412,100.17854,0.014419556,0.0031253132
1328,0.004989797,0.0022001,99.98314,100.33477,0.35163116,0.0022001
1329,0.0049826717,0.0029063548,99.95085,100.135666,0.18481445,0.0029063548
1330,0.006742213,-0.004312698,100.252205,100.194,-0.05820465,0.004312698
1331,0.009152858,-3.60308e-05,99.90394,99.52665,-0.37728882,3.60308e-05
1332,0.011414866,0.019189736,100.03375,99.837395,-0.19635773,0.019189736
1333,0.011271807,-0.007590913,100.09708,99.74343,-0.35364532,0.007590913
1334,0.012911692,0.0032980442,99.92049,100.04298,0.12248993,0.0032980442
1335,0.010302869,-0.00073207566,100.37716,100.17129,-0.20587158,0.00073207566
1336,0.01103151,-0.0057992474,100.37067,100.60522,0.23455048,0.0057992474
1337,0.009581665,-0.019489983,100.32149,100.3946,0.07311249,0.019489983
1338,0.010131611,-0.016458364,99.960625,100.25286,0.29223633,0.016458364
1339,0.008043572,-0.009726637,100.25448,100.07114,-0.18334198,0.009726637
1340,0.008557754,-0.016411802,99.977615,100.4128,0.4351883,0.016411802
1341,0.0039027603,-0.007955302,99.5799,100.2072,0.62729645,0.007955302
1342,0.0046534934,-0.0066736042,100.04084,100.40376,0.36292267,0.0066736042
1343,0.0026195592,-0.0019023048,99.73583,100.42767,0.6918411,0.0019023048
1344,0.0014106099,-0.0014304941,99.87822,100.25005,0.3718338,0.0014304941
1345,0.0045870193,-0.00364323,100.13948,99.87662,-0.26286316,0.00364323
1346,0.0060382783,-0.0033967698,99.93305,100.06328,0.13022614,0.0033967698
1347,0.00956615,0.0064789425,100.425095,100.10829,-0.31680298,0.0064789425
1348,0.011586696,0.00087346474,99.95218,100.505516,0.5533371,0.00087346474
1349,0.01483721,0.0006693467,100.183304,100.47712,0.2938156,0.0006693467
1350,0.015473235,0.009734134,99.67746,100.73938,1.0619202,0.009734134
1351,0.017143728,0.0045206994,99.6887,100.43092,0.74222565,0.0045206994
1352,0.015447689,0.013619403,99.86239,100.416916,0.5545273,0.013619403
1353,0.015262808,0.007600138,100.084656,100.36805,0.28339386,0.007600138
1354,0.013584916,0.0040592393,99.77142,100.407646,0.63622284,0.0040592393
1355,0.012490136,0.0045806123,99.89735,99.80644,-0.090904236,0.0045806123
1356,0.009457344,0.015690008,100.06329,100.282646,0.21935272,0.015690008
1357,0.007506201,-0.007535983,100.36553,99.84661,-0.5189209,0.007535983
1358,0.0057566487,0.004060601,100.49681,100.03955,-0.45726013,0.004060601
1359,0.005421811,0.0040875487,100.28465,99.99734,-0.28731537,0.0040875487
1360,0.003298842,-0.005385021,99.85067,100.073685,0.22301483,0.005385021
1361,0.005932652,0.003315141,99.67771,99.84214,0.16442871,0.003315141
1362,0.0077184117,-0.0059432685,99.99733,100.66333,0.66600037,0.0059432685
1363,0.008786429,-0.012463533,99.61962,100.28548,0.6658554,0.012463533
1364,0.0099846255,-0.00086153834,100.10062,100.26467,0.16405487,0.00086153834
1365,0.009364605,-0.008941553,100.10753,100.47125,0.36372375,0.008941553
1366,0.007973172,-0.0054382645,100.3465,100.09202,-0.25447845,0.0054382645
1367,0.00823875,0.0011771312,99.657196,100.08301,0.42581177,0.0011771312
1368,0.00680034,-0.0050896136,100.23118,99.62276,-0.6084213,0.0050896136
1369,0.006151845,-0.017818458,100.20003,99.85094,-0.34909058,0.017818458
1370,0.0060817087,-0.0014420047,100.24341,99.97341,-0.26999664,0.0014420047
1371,0.0031971617,-0.0019075759,99.84672,100.05282,0.20610046,0.0019075759
1372,0.005131849,0.002609206,99.74932,100.83301,1.0836868,0.002609206
1373,0.00523447,0.00090263237,99.536865,100.03204,0.49517822,0.00090263237
1374,0.0077099083,0.0045474726,100.00089,100.39435,0.3934555,0.0045474726
1375,0.008513611,0.008248284,100.574585,100.601234,0.026649475,0.008248284
1376,0.0088889245,0.016377589,100.37354,100.60794,0.23439789,0.016377589
1377,0.010800428,0.010116449,99.872055,100.322845,0.4507904,0.010116449
1378,0.006032859,0.004689061,99.85023,99.87589,0.025665283,0.004689061
1379,0.004117667,-0.0044941045,99.39475,100.53158,1.1368256,0.0044941045
1380,-0.001967369,-0.0015783329,99.669426,100.014275,0.34484863,0.0015783329
1381,-0.0016704971,0.001035037,100.14129,99.94117,-0.20011902,0.001035037
1382,-0.004912123,-0.0028487383,99.76701,100.28271,0.51569366,0.0028487383
1383,-0.0021854811,0.0014294898,99.97828,100.00529,0.027008057,0.0014294898
1384,-0.0019923036,0.0016283554,100.23876,100.50223,0.26346588,0.0016283554
1385,-0.0022663553,0.0024064458,99.941414,99.93657,-0.0048446655,0.0024064458
1386,-0.001699735,0.00060954335,100.356636,100.23884,-0.11779785,0.00060954335
1387,-0.0006186353,0.0005056173,100.08471,100.198074,0.11336517,0.0005056173
1388,0.0013807176,0.0007585795,99.83779,100.16168,0.3238907,0.0007585795
1389,0.0011809245,0.0009938327,100.681816,100.42285,-0.25896454,0.0009938327
1390,0.0035774363,0.0044837915,99.995605,99.713036,-0.2825699,0.0044837915
1391,0.0038259467,0.0069715083,100.64353,99.96335,-0.6801834,0.0069715083
1392,0.006612038,0.009622175,100.10947,99.67386,-0.4356079,0.009622175
1393,0.0073890355,0.0034547667,100.10207,100.066284,-0.03578949,0.0034547667
1394,0.009988642,0.0025792124,100.08805,99.97526,-0.11279297,0.0025792124
1395,0.007769668,0.0042896187,99.803894,99.65229,-0.1516037,0.0042896187
1396,0.007876248,0.0018051924,99.63988,100.231384,0.59150696,0.0018051924
1397,0.008629095,-0.0062240795,100.01822,99.996796,-0.02142334,0.0062240795
1398,0.0074677253,-0.0045093447,100.008316,99.97285,-0.035469055,0.0045093447
1399,0.0069894157,0.0008905789,100.05409,100.65421,0.60012054,0.0008905789
1400,0.005153765,0.0007142466,99.675804,100.42577,0.7499695,0.0007142466
1401,0.0043417583,-0.0012600295,99.94474,100.174965,0.23022461,0.0012600295
1402,0.0013831712,0.00044435152,100.58973,100.60546,0.015731812,0.00044435152
1403,0.0043014763,-0.003728744,99.83583,100.46933,0.63349915,0.003728744
1404,0.0012770172,0.00061140937,100.23062,100.32295,0.09233093,0.00061140937
1405,0.001765256,0.0021664698,100.33048,100.405876,0.07539368,0.0021664698
1406,0.004275814,0.002374916,100.018936,100.068886,0.049949646,0.002374916
1407,0.0028248131,0.0028764296,100.24016,99.87621,-0.363945,0.0028764296
1408,0.0058512297,0.0011933699,99.963684,100.31654,0.3528595,0.0011933699
1409,0.0071205785,0.01248885,99.957054,100.41747,0.4604187,0.01248885
1410,0.008267514,-0.0026810705,99.794205,100.5951,0.8008957,0.0026810705
1411,0.008526049,0.009528855,100.460304,100.38987,-0.07043457,0.009528855
1412,0.008446194,0.0028456538,99.95238,100.32675,0.3743744,0.0028456538
1413,0.00902316,0.0052998257,100.237144,100.15154,-0.08560181,0.0052998257
1414,0.007542614,0.003330837,99.673965,100.378555,0.70458984,0.003330837
1415,0.006234684,-0.0010186698,100.03692,100.33227,0.29534912,0.0010186698
1416,0.0047189887,0.000797243,100.25436,99.89524,-0.3591156,0.000797243
1417,0.0034782086,0.0070548067,100.29836,100.36747,0.069107056,0.0070548067
1418,0.0015454448,-0.00044258553,100.023285,100.05258,0.029296875,0.00044258553
1419,0.0039068977,0.0038938737,100.19522,100.614525,0.4193039,0.0038938737
1420,0.0075773713,-0.012095172,100.28287,100.14718,-0.13568878,0.012095172
1421,0.009957511,0.0034813865,100.055626,100.5942,0.5385742,0.0034813865
1422,0.0099158315,0.00861658,99.75731,100.40292,0.6456146,0.00861658
1423,0.008938756,-0.0046953633,99.63238,99.99265,0.36027527,0.0046953633
1424,0.009532302,0.011311273,99.72431,100.589966,0.865654,0.011311273
1425,0.0077426527,0.013500011,100.176865,99.807915,-0.3689499,0.013500011
1426,0.0034322776,0.005020557,99.752815,100.183365,0.43054962,0.005020557
1427,0.0010243042,0.0013810707,99.62067,100.20472,0.58405304,0.0013810707
1428,0.0015228294,0.0017659036,99.79775,100.3619,0.56414795,0.0017659036
